Time,Bearing 1
160.07405,-0.032
160.0741,-0.249
160.07414,-0.303
160.0742,-0.21
160.07425,-0.049
160.0743,-0.103
160.07436,-0.11
160.0744,-0.034
160.07445,0.105
160.0745,0.315
160.07455,0.2
160.0746,-0.049
160.07465,-0.105
160.0747,-0.022
160.07475,0.242
160.0748,0.112
160.07484,-0.127
160.0749,0.022
160.07495,0.256
160.075,0.239
160.07504,-0.063
160.0751,-0.203
160.07515,-0.1
160.0752,0.046
160.07526,-0.015
160.0753,-0.068
160.07535,-0.142
160.0754,-0.061
160.07545,0.115
160.0755,0.156
160.07555,0.1
160.0756,0.132
160.07565,0.164
160.0757,0.1
160.07574,0.056
160.0758,0.122
160.07585,0.249
160.0759,0.198
160.07594,0.293
160.076,0.254
160.07605,0.483
160.0761,-0.244
160.07616,-0.378
160.0762,-0.039
160.07625,0.142
160.0763,-0.286
160.07635,-0.522
160.0764,-0.059
160.07645,0.044
160.0765,0.171
160.07655,-0.063
160.0766,-0.303
160.07664,-0.098
160.0767,-0.225
160.07675,-0.203
160.0768,0.042
160.07684,0.054
160.0769,0.005
160.07695,0.317
160.077,0.388
160.07706,0.239
160.0771,0.066
160.07715,-0.115
160.0772,0.156
160.07726,0.552
160.0773,0.161
160.07735,-0.281
160.0774,-0.039
160.07745,0.132
160.0775,-0.024
160.07755,-0.61
160.0776,-0.024
160.07765,0.225
160.0777,0.122
160.07774,-0.176
160.0778,-0.142
160.07785,0.105
160.0779,0.3
160.07796,-0.012
160.078,-0.085
160.07805,-0.078
160.0781,0.208
160.07816,0.41
160.0782,0.273
160.07825,0.203
160.0783,0.122
160.07835,0.071
160.0784,-0.098
160.07845,-0.237
160.0785,-0.215
160.07855,-0.039
160.0786,0.073
160.07864,0.049
160.0787,0.015
160.07875,0.044
160.0788,0.078
160.07886,0.266
160.0789,0.264
160.07895,0.125
160.079,-0.098
160.07906,-0.032
160.0791,0.144
160.07915,0.078
160.0792,-0.037
160.07925,-0.042
160.0793,0.103
160.07935,0.205
160.0794,0.2
160.07945,0.054
160.0795,-0.056
160.07954,-0.19
160.0796,-0.073
160.07965,0.017
160.0797,0.042
160.07974,0.076
160.0798,0.032
160.07985,0.125
160.0799,0.286
160.07996,0.085
160.08,0.039
160.08005,0.146
160.0801,0.234
160.08015,0.12
160.0802,-0.129
160.08025,-0.166
160.0803,0.378
160.08035,0.376
160.0804,-0.042
160.08044,-0.503
160.0805,-0.198
160.08055,0.391
160.0806,0.247
160.08064,-0.33
160.0807,-0.403
160.08075,0.02
160.0808,0.142
160.08086,-0.127
160.0809,-0.334
160.08095,-0.171
160.081,0.005
160.08105,0.144
160.0811,-0.066
160.08115,-0.176
160.0812,-0.095
160.08125,0.088
160.0813,0.271
160.08134,0.295
160.0814,0.173
160.08145,-0.132
160.0815,0.242
160.08154,0.388
160.0816,0.083
160.08165,-0.125
160.0817,-0.09
160.08176,0.039
160.0818,0.146
160.08185,-0.071
160.0819,-0.291
160.08195,0.127
160.082,0.41
160.08205,0.093
160.0821,-0.256
160.08215,-0.139
160.0822,0.056
160.08224,0.137
160.0823,-0.071
160.08235,-0.11
160.0824,-0.068
160.08244,0.161
160.0825,0.442
160.08255,0.195
160.0826,-0.022
160.08266,0.142
160.0827,0.134
160.08275,-0.02
160.0828,-0.271
160.08286,-0.217
160.0829,-0.056
160.08295,-0.01
160.083,0.017
160.08305,-0.042
160.0831,-0.063
160.08315,0.234
160.0832,0.249
160.08325,-0.054
160.0833,-0.154
160.08334,-0.129
160.0834,0.166
160.08345,0.063
160.0835,-0.168
160.08356,-0.208
160.0836,0.002
160.08365,0.212
160.0837,0.183
160.08376,-0.093
160.0838,-0.051
160.08385,-0.039
160.0839,-0.061
160.08395,-0.134
160.084,-0.088
160.08405,0.051
160.0841,0.042
160.08415,0.027
160.0842,0.054
160.08424,-0.015
160.0843,-0.042
160.08435,0.181
160.0844,-0.066
160.08446,-0.068
160.0845,-0.046
160.08455,-0.049
160.0846,0.029
160.08466,0.239
160.0847,0.54
160.08475,-0.234
160.0848,-0.303
160.08485,0.078
160.0849,0.22
160.08495,-0.146
160.085,-0.522
160.08505,-0.137
160.0851,0.222
160.08514,0.103
160.0852,-0.283
160.08525,-0.332
160.0853,0.186
160.08534,-0.127
160.0854,-0.007
160.08545,-0.002
160.0855,-0.132
160.08556,-0.225
160.0856,0.127
160.08565,0.396
160.0857,0.239
160.08575,0.049
160.0858,-0.208
160.08585,0.237
160.0859,0.681
160.08595,0.161
160.086,-0.388
160.08604,-0.042
160.0861,0.12
160.08615,-0.029
160.0862,-0.396
160.08624,-0.327
160.0863,0.078
160.08635,0.464
160.0864,-0.107
160.08646,-0.559
160.0865,-0.132
160.08655,0.264
160.0866,0.088
160.08665,-0.249
160.0867,-0.286
160.08675,0.081
160.0868,0.53
160.08685,0.662
160.0869,0.142
160.08694,-0.015
160.087,0.203
160.08705,0.234
160.0871,-0.09
160.08714,-0.344
160.0872,-0.361
160.08725,-0.137
160.0873,-0.217
160.08736,-0.286
160.0874,-0.19
160.08745,0.039
160.0875,0.312
160.08755,0.166
160.0876,-0.159
160.08765,-0.273
160.0877,-0.076
160.08775,0.127
160.0878,-0.027
160.08784,-0.164
160.0879,0.039
160.08795,0.293
160.088,0.222
160.08804,-0.01
160.0881,-0.059
160.08815,0.017
160.0882,-0.027
160.08826,-0.1
160.0883,-0.198
160.08835,-0.176
160.0884,0.01
160.08846,0.071
160.0885,0.005
160.08855,0.027
160.0886,0.051
160.08865,0.027
160.0887,0.063
160.08875,0.098
160.0888,0.093
160.08885,0.034
160.0889,0.022
160.08894,0.056
160.089,0.217
160.08905,0.032
160.0891,-0.242
160.08916,-0.337
160.0892,0.007
160.08925,0.068
160.0893,-0.261
160.08936,-0.476
160.0894,-0.164
160.08945,-0.02
160.0895,-0.276
160.08955,-0.464
160.0896,-0.317
160.08965,-0.112
160.0897,-0.229
160.08975,-0.181
160.0898,-0.032
160.08984,-0.107
160.0899,0.129
160.08995,0.388
160.09,0.234
160.09006,0.081
160.0901,-0.2
160.09015,0.039
160.0902,0.41
160.09026,0.327
160.0903,-0.156
160.09035,-0.3
160.0904,-0.088
160.09045,-0.037
160.0905,-0.286
160.09055,-0.466
160.0906,-0.22
160.09065,0.381
160.0907,-0.01
160.09074,-0.31
160.0908,-0.164
160.09085,0.188
160.0909,0.19
160.09094,-0.029
160.091,-0.122
160.09105,-0.01
160.0911,0.383
160.09116,0.371
160.0912,0.166
160.09125,0.046
160.0913,0.078
160.09135,-0.005
160.0914,-0.286
160.09145,-0.439
160.0915,-0.466
160.09155,-0.251
160.0916,-0.071
160.09164,-0.029
160.0917,-0.146
160.09175,-0.09
160.0918,0.166
160.09184,0.217
160.0919,0.078
160.09195,-0.12
160.092,-0.098
160.09206,-0.046
160.0921,-0.037
160.09215,0.01
160.0922,0.078
160.09225,0.171
160.0923,0.061
160.09235,-0.125
160.0924,-0.146
160.09245,0.017
160.0925,0.01
160.09254,-0.144
160.0926,-0.334
160.09265,-0.256
160.0927,0.051
160.09274,0.183
160.0928,0.022
160.09285,0.039
160.0929,0.173
160.09296,0.107
160.093,0.015
160.09305,0.105
160.0931,0.247
160.09315,0.198
160.0932,-0.107
160.09325,-0.134
160.0933,0.122
160.09335,0.293
160.0934,-0.068
160.09344,-0.635
160.0935,-0.525
160.09355,0.212
160.0936,0.188
160.09364,-0.432
160.0937,-0.522
160.09375,-0.078
160.0938,-0.02
160.09386,-0.237
160.0939,-0.212
160.09395,-0.295
160.094,0.034
160.09406,0.083
160.0941,0.083
160.09415,-0.125
160.0942,-0.046
160.09425,0.051
160.0943,0.342
160.09435,0.334
160.0944,0.105
160.09445,-0.127
160.0945,0.081
160.09454,0.269
160.0946,0.286
160.09465,-0.112
160.0947,-0.337
160.09476,-0.115
160.0948,-0.012
160.09485,-0.173
160.0949,-0.659
160.09496,0.039
160.095,0.425
160.09505,0.095
160.0951,-0.347
160.09515,-0.413
160.0952,-0.168
160.09525,0.149
160.0953,-0.073
160.09535,-0.139
160.0954,-0.012
160.09544,0.156
160.0955,0.217
160.09555,0.017
160.0956,-0.012
160.09566,0.029
160.0957,0.063
160.09575,-0.193
160.0958,-0.486
160.09586,-0.359
160.0959,-0.017
160.09595,0.144
160.096,-0.037
160.09605,-0.117
160.0961,0.144
160.09615,0.312
160.0962,0.33
160.09625,0.046
160.0963,-0.151
160.09634,-0.049
160.0964,0.151
160.09645,0.051
160.0965,-0.303
160.09656,-0.2
160.0966,0.059
160.09665,0.105
160.0967,-0.051
160.09676,-0.078
160.0968,0.046
160.09685,0.107
160.0969,-0.095
160.09695,-0.227
160.097,-0.049
160.09705,0.081
160.0971,0.093
160.09715,0.007
160.0972,0.0
160.09724,0.259
160.0973,0.33
160.09735,-0.085
160.0974,-0.051
160.09744,0.098
160.0975,0.322
160.09755,-0.046
160.0976,-0.339
160.09766,-0.107
160.0977,0.31
160.09775,0.139
160.0978,-0.469
160.09785,-0.571
160.0979,0.254
160.09795,0.378
160.098,-0.322
160.09805,-0.366
160.0981,0.085
160.09814,0.159
160.0982,-0.02
160.09825,-0.288
160.0983,-0.286
160.09834,-0.01
160.0984,-0.054
160.09845,-0.176
160.0985,-0.071
160.09856,0.046
160.0986,-0.12
160.09865,0.129
160.0987,0.227
160.09875,0.081
160.0988,0.044
160.09885,0.249
160.0989,0.425
160.09895,0.461
160.099,-0.112
160.09904,-0.361
160.0991,0.125
160.09915,0.22
160.0992,-0.137
160.09924,-0.674
160.0993,-0.178
160.09935,0.535
160.0994,0.471
160.09946,-0.059
160.0995,-0.444
160.09955,-0.171
160.0996,0.015
160.09966,0.002
160.0997,-0.159
160.09975,-0.22
160.0998,0.161
160.09985,0.378
160.0999,0.195
160.09995,0.093
160.1,0.278
160.10005,0.415
160.1001,0.027
160.10014,-0.3
160.1002,-0.354
160.10025,0.012
160.1003,0.247
160.10036,-0.044
160.1004,-0.247
160.10045,-0.044
160.1005,0.356
160.10056,0.332
160.1006,0.212
160.10065,-0.09
160.1007,-0.068
160.10075,0.005
160.1008,0.1
160.10085,0.005
160.1009,-0.188
160.10095,0.037
160.101,0.183
160.10104,0.239
160.1011,-0.02
160.10115,-0.137
160.1012,0.156
160.10126,0.205
160.1013,0.039
160.10135,-0.232
160.1014,-0.183
160.10146,0.0
160.1015,0.117
160.10155,0.225
160.1016,0.132
160.10165,0.063
160.1017,-0.01
160.10175,-0.068
160.1018,0.168
160.10185,0.203
160.1019,0.195
160.10194,-0.046
160.102,0.066
160.10205,0.203
160.1021,0.19
160.10216,-0.164
160.1022,-0.173
160.10225,0.149
160.1023,0.056
160.10236,-0.183
160.1024,-0.408
160.10245,0.095
160.1025,-0.093
160.10255,-0.083
160.1026,-0.034
160.10265,-0.066
160.1027,-0.129
160.10275,-0.127
160.1028,0.022
160.10284,0.107
160.1029,-0.266
160.10295,-0.049
160.103,0.334
160.10304,0.51
160.1031,0.164
160.10315,-0.273
160.1032,0.161
160.10326,0.627
160.1033,0.427
160.10335,-0.02
160.1034,-0.386
160.10345,-0.115
160.1035,0.139
160.10355,-0.042
160.1036,-0.291
160.10365,-0.112
160.1037,0.408
160.10374,-0.017
160.1038,-0.332
160.10385,-0.305
160.1039,0.146
160.10394,0.144
160.104,-0.22
160.10405,-0.256
160.1041,0.029
160.10416,0.464
160.1042,0.569
160.10425,0.261
160.1043,0.144
160.10435,0.19
160.1044,0.032
160.10445,-0.212
160.1045,-0.337
160.10455,-0.098
160.1046,-0.051
160.10464,-0.203
160.1047,-0.2
160.10475,-0.093
160.1048,0.178
160.10484,0.208
160.1049,0.171
160.10495,0.007
160.105,-0.056
160.10506,-0.068
160.1051,0.098
160.10515,0.039
160.1052,0.039
160.10526,0.005
160.1053,0.037
160.10535,0.242
160.1054,0.11
160.10545,-0.051
160.1055,-0.044
160.10555,-0.002
160.1056,0.059
160.10565,-0.046
160.1057,-0.239
160.10574,-0.088
160.1058,0.181
160.10585,0.232
160.1059,0.168
160.10596,0.037
160.106,0.259
160.10605,0.203
160.1061,0.215
160.10616,-0.132
160.1062,0.071
160.10625,0.081
160.1063,0.024
160.10635,0.027
160.1064,0.381
160.10645,0.088
160.1065,-0.022
160.10655,0.222
160.1066,0.137
160.10664,-0.088
160.1067,-0.444
160.10675,-0.078
160.1068,-0.098
160.10686,-0.237
160.1069,-0.217
160.10695,0.01
160.107,0.063
160.10706,-0.122
160.1071,0.059
160.10715,0.022
160.1072,-0.205
160.10725,-0.098
160.1073,0.271
160.10735,0.359
160.1074,0.198
160.10745,-0.056
160.1075,-0.237
160.10754,0.31
160.1076,0.833
160.10765,0.107
160.1077,-0.508
160.10776,-0.229
160.1078,0.222
160.10785,0.015
160.1079,-0.557
160.10796,-0.225
160.108,0.164
160.10805,-0.017
160.1081,-0.127
160.10815,-0.234
160.1082,0.095
160.10825,0.334
160.1083,0.288
160.10835,-0.125
160.1084,-0.049
160.10844,0.503
160.1085,0.527
160.10855,0.222
160.1086,0.061
160.10864,0.142
160.1087,0.083
160.10875,-0.071
160.1088,-0.3
160.10886,-0.354
160.1089,-0.151
160.10895,-0.007
160.109,-0.195
160.10905,-0.083
160.1091,0.178
160.10915,0.166
160.1092,0.127
160.10925,0.139
160.1093,0.015
160.10934,-0.042
160.1094,0.015
160.10945,0.1
160.1095,0.061
160.10954,-0.083
160.1096,-0.093
160.10965,-0.015
160.1097,0.1
160.10976,0.042
160.1098,-0.076
160.10985,-0.095
160.1099,-0.034
160.10995,-0.176
160.11,-0.176
160.11005,-0.059
160.1101,0.034
160.11015,0.076
160.1102,0.068
160.11024,0.271
160.1103,0.266
160.11035,-0.034
160.1104,0.032
160.11044,0.002
160.1105,0.085
160.11055,0.051
160.1106,0.017
160.11066,0.19
160.1107,0.156
160.11075,-0.049
160.1108,-0.569
160.11086,-0.549
160.1109,0.151
160.11095,0.247
160.111,-0.286
160.11105,-0.376
160.1111,0.081
160.11115,0.154
160.1112,-0.215
160.11125,-0.271
160.1113,-0.134
160.11134,0.0
160.1114,-0.068
160.11145,-0.195
160.1115,-0.083
160.11156,0.012
160.1116,0.078
160.11165,0.088
160.1117,0.271
160.11176,0.166
160.1118,-0.071
160.11185,0.154
160.1119,0.281
160.11195,0.095
160.112,-0.129
160.11205,-0.168
160.1121,0.159
160.11215,0.071
160.1122,-0.383
160.11224,-0.601
160.1123,0.203
160.11235,0.415
160.1124,-0.1
160.11246,-0.286
160.1125,-0.247
160.11255,0.012
160.1126,0.139
160.11266,-0.01
160.1127,-0.144
160.11275,-0.127
160.1128,0.156
160.11285,0.232
160.1129,0.076
160.11295,0.132
160.113,0.183
160.11305,0.063
160.1131,-0.249
160.11314,-0.374
160.1132,-0.193
160.11325,-0.002
160.1133,-0.007
160.11336,-0.007
160.1134,-0.034
160.11345,0.098
160.1135,0.261
160.11356,0.193
160.1136,0.112
160.11365,0.027
160.1137,-0.117
160.11375,-0.093
160.1138,0.049
160.11385,0.029
160.1139,-0.127
160.11395,-0.095
160.114,0.093
160.11404,0.151
160.1141,-0.051
160.11415,-0.115
160.1142,0.034
160.11424,0.017
160.1143,-0.127
160.11435,-0.115
160.1144,0.002
160.11446,0.059
160.1145,0.12
160.11455,0.122
160.1146,0.11
160.11465,0.007
160.1147,-0.022
160.11475,0.022
160.1148,0.112
160.11485,-0.01
160.1149,-0.024
160.11494,-0.115
160.115,0.054
160.11505,0.068
160.1151,-0.325
160.11514,-0.259
160.1152,0.02
160.11525,0.269
160.1153,-0.024
160.11536,-0.654
160.1154,-0.518
160.11545,0.115
160.1155,0.085
160.11555,-0.232
160.1156,-0.344
160.11565,0.088
160.1157,-0.049
160.11575,0.081
160.1158,-0.095
160.11584,-0.083
160.1159,-0.139
160.11595,0.098
160.116,0.232
160.11604,0.4
160.1161,0.137
160.11615,-0.376
160.1162,0.054
160.11626,0.317
160.1163,-0.061
160.11635,-0.093
160.1164,-0.212
160.11646,0.088
160.1165,-0.264
160.11655,-0.203
160.1166,-0.327
160.11665,-0.273
160.1167,0.273
160.11674,-0.049
160.1168,-0.393
160.11685,-0.186
160.1169,0.088
160.11694,0.171
160.117,-0.168
160.11705,-0.249
160.1171,0.056
160.11716,0.447
160.1172,0.374
160.11725,-0.017
160.1173,0.134
160.11736,0.239
160.1174,-0.032
160.11745,-0.337
160.1175,-0.391
160.11755,-0.098
160.1176,-0.029
160.11765,-0.127
160.1177,-0.093
160.11775,-0.063
160.1178,0.032
160.11784,0.12
160.1179,0.127
160.11795,-0.054
160.118,-0.078
160.11806,-0.015
160.1181,0.227
160.11815,0.122
160.1182,-0.015
160.11826,-0.154
160.1183,-0.068
160.11835,0.042
160.1184,-0.129
160.11845,-0.125
160.1185,0.164
160.11855,0.308
160.1186,0.007
160.11865,-0.254
160.1187,-0.171
160.11874,-0.002
160.1188,0.105
160.11885,-0.093
160.1189,-0.081
160.11896,0.039
160.119,0.1
160.11905,-0.071
160.1191,-0.066
160.11916,-0.115
160.1192,0.115
160.11925,0.112
160.1193,-0.002
160.11935,0.068
160.1194,0.354
160.11945,-0.066
160.1195,-0.317
160.11955,0.051
160.1196,0.178
160.11964,-0.007
160.1197,-0.498
160.11975,-0.159
160.1198,-0.061
160.11984,0.039
160.1199,-0.234
160.11995,-0.559
160.12,-0.244
160.12006,-0.327
160.1201,0.051
160.12015,0.1
160.1202,-0.139
160.12025,-0.244
160.1203,0.19
160.12035,0.532
160.1204,0.354
160.12045,0.005
160.1205,-0.347
160.12054,0.151
160.1206,0.811
160.12065,0.1
160.1207,-0.532
160.12074,-0.171
160.1208,0.237
160.12085,-0.151
160.1209,-0.659
160.12096,-0.381
160.121,0.295
160.12105,0.454
160.1211,-0.276
160.12115,-0.486
160.1212,-0.002
160.12125,0.283
160.1213,-0.061
160.12135,-0.308
160.1214,-0.161
160.12144,0.222
160.1215,0.422
160.12155,0.291
160.1216,0.134
160.12164,0.168
160.1217,0.146
160.12175,0.002
160.1218,-0.291
160.12186,-0.425
160.1219,-0.342
160.12195,-0.095
160.122,0.049
160.12206,-0.039
160.1221,-0.02
160.12215,0.11
160.1222,0.217
160.12225,0.122
160.1223,-0.012
160.12234,-0.073
160.1224,0.11
160.12245,0.237
160.1225,0.024
160.12254,-0.115
160.1226,0.0
160.12265,0.156
160.1227,0.063
160.12276,-0.044
160.1228,-0.054
160.12285,0.059
160.1229,0.032
160.12296,-0.088
160.123,-0.237
160.12305,-0.105
160.1231,0.024
160.12315,0.046
160.1232,0.171
160.12325,0.156
160.1233,0.168
160.12335,0.107
160.1234,0.229
160.12344,0.127
160.1235,0.151
160.12355,0.09
160.1236,0.0
160.12366,-0.073
160.1237,0.083
160.12375,0.186
160.1238,-0.493
160.12386,-0.642
160.1239,0.049
160.12395,0.149
160.124,-0.344
160.12405,-0.432
160.1241,-0.046
160.12415,-0.002
160.1242,-0.239
160.12425,-0.283
160.1243,-0.3
160.12434,-0.078
160.1244,-0.024
160.12445,0.051
160.1245,0.1
160.12456,0.017
160.1246,-0.068
160.12465,0.247
160.1247,0.396
160.12476,0.286
160.1248,-0.063
160.12485,0.024
160.1249,0.432
160.12495,0.432
160.125,-0.098
160.12505,-0.225
160.1251,-0.151
160.12515,-0.073
160.1252,-0.278
160.12524,-0.396
160.1253,0.002
160.12535,0.393
160.1254,0.139
160.12544,-0.239
160.1255,-0.347
160.12555,-0.027
160.1256,0.09
160.12566,0.056
160.1257,0.017
160.12575,-0.059
160.1258,0.1
160.12585,0.281
160.1259,0.149
160.12595,0.078
160.126,0.234
160.12605,0.061
160.1261,-0.129
160.12614,-0.332
160.1262,-0.269
160.12625,-0.237
160.1263,0.042
160.12634,-0.017
160.1264,-0.042
160.12645,0.037
160.1265,0.249
160.12656,0.447
160.1266,0.208
160.12665,0.002
160.1267,-0.117
160.12675,-0.046
160.1268,0.042
160.12685,-0.054
160.1269,-0.127
160.12695,-0.029
160.127,0.195
160.12704,0.203
160.1271,-0.042
160.12715,-0.161
160.1272,-0.073
160.12724,0.002
160.1273,-0.024
160.12735,-0.171
160.1274,-0.203
160.12746,0.01
160.1275,0.117
160.12755,0.11
160.1276,0.154
160.12766,0.161
160.1277,0.127
160.12775,-0.039
160.1278,-0.044
160.12785,-0.012
160.1279,-0.132
160.12794,-0.103
160.128,0.3
160.12805,0.259
160.1281,0.217
160.12814,-0.247
160.1282,-0.266
160.12825,0.12
160.1283,-0.061
160.12836,-0.371
160.1284,-0.369
160.12845,0.186
160.1285,0.173
160.12856,0.09
160.1286,-0.322
160.12865,-0.208
160.1287,0.095
160.12875,-0.088
160.1288,-0.208
160.12885,-0.085
160.1289,-0.022
160.12895,0.068
160.129,0.203
160.12904,0.159
160.1291,-0.027
160.12915,0.095
160.1292,0.156
160.12926,0.298
160.1293,0.42
160.12935,0.078
160.1294,-0.22
160.12946,-0.022
160.1295,0.117
160.12955,-0.344
160.1296,-0.334
160.12965,-0.115
160.1297,0.203
160.12975,0.266
160.1298,-0.002
160.12985,-0.188
160.1299,0.149
160.12994,0.09
160.13,-0.325
160.13005,-0.303
160.1301,-0.164
160.13016,0.188
160.1302,0.334
160.13025,0.117
160.1303,0.151
160.13036,0.239
160.1304,0.168
160.13045,-0.042
160.1305,-0.203
160.13055,-0.173
160.1306,-0.132
160.13065,-0.156
160.1307,-0.134
160.13075,0.063
160.1308,0.198
160.13084,0.146
160.1309,0.276
160.13095,0.256
160.131,-0.015
160.13104,-0.288
160.1311,-0.129
160.13115,0.122
160.1312,-0.015
160.13126,-0.186
160.1313,0.005
160.13135,0.183
160.1314,0.125
160.13145,0.176
160.1315,0.105
160.13155,0.061
160.1316,-0.042
160.13165,-0.176
160.1317,-0.098
160.13174,0.054
160.1318,0.105
160.13185,0.117
160.1319,0.159
160.13194,0.146
160.132,0.098
160.13205,0.027
160.1321,0.002
160.13216,-0.132
160.1322,-0.139
160.13225,0.022
160.1323,0.056
160.13235,-0.005
160.1324,0.176
160.13245,0.457
160.1325,-0.071
160.13255,-0.151
160.1326,0.193
160.13264,0.183
160.1327,-0.457
160.13275,-0.591
160.1328,-0.039
160.13284,0.051
160.1329,-0.081
160.13295,-0.156
160.133,-0.139
160.13306,0.029
160.1331,0.071
160.13315,-0.024
160.1332,-0.12
160.13326,-0.271
160.1333,-0.188
160.13335,0.276
160.1334,0.444
160.13345,0.286
160.1335,-0.066
160.13354,-0.227
160.1336,0.344
160.13365,0.85
160.1337,0.022
160.13374,-0.439
160.1338,-0.122
160.13385,0.073
160.1339,-0.024
160.13396,-0.696
160.134,-0.076
160.13405,0.242
160.1341,0.115
160.13416,-0.261
160.1342,-0.552
160.13425,-0.042
160.1343,0.378
160.13435,-0.227
160.1344,-0.222
160.13445,0.049
160.1345,0.374
160.13455,0.51
160.1346,0.234
160.13464,0.151
160.1347,0.208
160.13475,0.383
160.1348,0.171
160.13486,-0.442
160.1349,-0.291
160.13495,0.039
160.135,0.007
160.13506,-0.115
160.1351,-0.115
160.13515,-0.042
160.1352,0.051
160.13525,0.237
160.1353,0.156
160.13535,-0.125
160.1354,-0.247
160.13545,-0.066
160.1355,0.132
160.13554,0.02
160.1356,-0.081
160.13565,0.09
160.1357,0.242
160.13576,0.234
160.1358,0.029
160.13585,-0.144
160.1359,-0.032
160.13596,0.005
160.136,-0.212
160.13605,-0.3
160.1361,-0.151
160.13615,0.002
160.1362,0.164
160.13625,0.068
160.1363,-0.054
160.13635,0.01
160.1364,0.1
160.13644,-0.017
160.1365,0.198
160.13655,0.212
160.1366,0.198
160.13664,0.049
160.1367,0.129
160.13675,0.217
160.1368,0.176
160.13686,-0.122
160.1369,-0.305
160.13695,0.024
160.137,-0.02
160.13705,-0.254
160.1371,-0.12
160.13715,0.176
160.1372,-0.083
160.13725,-0.229
160.1373,-0.164
160.13734,0.073
160.1374,-0.073
160.13745,-0.208
160.1375,-0.054
160.13754,0.088
160.1376,-0.107
160.13765,0.022
160.1377,0.444
160.13776,0.408
160.1378,0.151
160.13785,-0.239
160.1379,0.132
160.13795,0.598
160.138,0.503
160.13805,-0.151
160.1381,-0.435
160.13815,-0.088
160.1382,0.103
160.13824,-0.129
160.1383,-0.544
160.13835,-0.046
160.1384,0.337
160.13844,0.042
160.1385,-0.278
160.13855,-0.195
160.1386,0.083
160.13866,0.181
160.1387,0.234
160.13875,0.156
160.1388,0.117
160.13885,0.308
160.1389,0.52
160.13895,0.33
160.139,0.049
160.13905,0.017
160.1391,0.149
160.13914,-0.12
160.1392,-0.332
160.13925,-0.271
160.1393,-0.242
160.13934,-0.112
160.1394,-0.071
160.13945,-0.015
160.1395,0.083
160.13956,0.103
160.1396,0.142
160.13965,0.042
160.1397,-0.017
160.13976,0.066
160.1398,0.061
160.13985,0.068
160.1399,-0.02
160.13995,-0.024
160.14,-0.012
160.14005,0.066
160.1401,0.046
160.14015,-0.063
160.1402,-0.073
160.14024,-0.061
160.1403,-0.088
160.14035,-0.229
160.1404,-0.142
160.14046,-0.059
160.1405,-0.012
160.14055,0.081
160.1406,0.154
160.14066,0.273
160.1407,0.168
160.14075,-0.02
160.1408,-0.039
160.14085,0.107
160.1409,0.171
160.14095,-0.015
160.141,0.005
160.14105,0.049
160.1411,0.21
160.14114,-0.088
160.1412,-0.571
160.14125,-0.544
160.1413,0.156
160.14136,0.361
160.1414,-0.391
160.14145,-0.532
160.1415,-0.02
160.14156,0.076
160.1416,-0.081
160.14165,-0.303
160.1417,-0.176
160.14175,-0.02
160.1418,0.154
160.14185,0.098
160.1419,0.098
160.14195,0.027
160.142,0.1
160.14204,0.234
160.1421,0.193
160.14215,0.176
160.1422,-0.029
160.14224,0.088
160.1423,0.344
160.14235,0.227
160.1424,-0.173
160.14246,-0.237
160.1425,-0.11
160.14255,0.039
160.1426,-0.32
160.14265,-0.356
160.1427,0.085
160.14275,0.608
160.1428,-0.242
160.14285,-0.393
160.1429,-0.076
160.14294,0.19
160.143,0.125
160.14305,-0.21
160.1431,-0.146
160.14314,0.063
160.1432,0.295
160.14325,0.344
160.1433,0.283
160.14336,0.173
160.1434,0.215
160.14345,0.12
160.1435,-0.117
160.14355,-0.32
160.1436,-0.139
160.14365,-0.005
160.1437,-0.051
160.14375,-0.134
160.1438,-0.1
160.14384,0.149
160.1439,0.293
160.14395,0.156
160.144,0.125
160.14404,0.046
160.1441,-0.024
160.14415,-0.095
160.1442,-0.002
160.14426,0.032
160.1443,-0.042
160.14435,-0.039
160.1444,0.061
160.14445,-0.002
160.1445,-0.049
160.14455,-0.071
160.1446,-0.09
160.14465,-0.183
160.1447,-0.215
160.14474,-0.134
160.1448,-0.071
160.14485,-0.068
160.1449,0.142
160.14494,0.286
160.145,0.269
160.14505,0.012
160.1451,-0.042
160.14516,0.002
160.1452,0.125
160.14525,0.078
160.1453,-0.11
160.14536,-0.286
160.1454,-0.049
160.14545,0.071
160.1455,0.364
160.14555,-0.342
160.1456,-0.337
160.14565,0.134
160.1457,0.1
160.14575,-0.427
160.1458,-0.486
160.14584,0.027
160.1459,0.225
160.14595,0.127
160.146,-0.217
160.14606,-0.33
160.1461,0.078
160.14615,-0.11
160.1462,-0.276
160.14626,-0.083
160.1463,-0.098
160.14635,-0.132
160.1464,-0.024
160.14645,0.225
160.1465,0.276
160.14655,0.293
160.1466,-0.371
160.14665,0.063
160.1467,0.466
160.14674,0.198
160.1468,-0.271
160.14685,-0.225
160.1469,0.212
160.14696,-0.017
160.147,0.039
160.14705,-0.405
160.1471,-0.127
160.14716,0.466
160.1472,0.188
160.14725,-0.481
160.1473,-0.144
160.14735,0.217
160.1474,-0.015
160.14745,-0.374
160.1475,-0.317
160.14755,-0.01
160.1476,0.356
160.14764,0.281
160.1477,0.11
160.14775,0.117
160.1478,0.186
160.14784,0.095
160.1479,-0.127
160.14795,-0.125
160.148,-0.027
160.14806,-0.125
160.1481,-0.117
