Time,Bearing 1
100.0739,-0.181
100.07395,-0.144
100.074,-0.144
100.07405,-0.161
100.0741,0.015
100.07415,0.061
100.0742,-0.059
100.07425,0.078
100.0743,0.142
100.07435,0.076
100.0744,0.029
100.07445,-0.156
100.0745,-0.083
100.07455,0.161
100.0746,0.388
100.07465,-0.076
100.0747,-0.359
100.07475,-0.208
100.0748,-0.061
100.07485,-0.159
100.0749,-0.012
100.07495,-0.078
100.075,-0.232
100.07505,-0.266
100.0751,0.007
100.07515,0.022
100.0752,-0.063
100.07525,0.012
100.0753,0.049
100.07535,0.125
100.0754,0.156
100.07545,-0.056
100.0755,0.005
100.07555,0.205
100.0756,0.132
100.07565,-0.11
100.0757,-0.325
100.07575,-0.322
100.0758,-0.134
100.07585,-0.076
100.0759,-0.215
100.07595,-0.186
100.076,-0.083
100.07605,-0.032
100.0761,0.046
100.07615,-0.039
100.0762,0.11
100.07625,0.149
100.0763,0.051
100.07635,-0.11
100.0764,-0.156
100.07645,-0.11
100.0765,0.073
100.07655,0.017
100.0766,-0.11
100.07665,-0.154
100.0767,-0.1
100.07675,0.051
100.0768,0.032
100.07685,-0.022
100.0769,-0.122
100.07695,-0.115
100.077,-0.073
100.07705,-0.056
100.0771,-0.129
100.07715,-0.1
100.0772,-0.02
100.07725,0.0
100.0773,-0.024
100.07735,-0.029
100.0774,0.098
100.07745,0.156
100.0775,-0.049
100.07755,-0.178
100.0776,-0.107
100.07765,0.007
100.0777,0.071
100.07775,-0.09
100.0778,-0.159
100.07785,-0.095
100.0779,-0.056
100.07795,-0.105
100.078,-0.159
100.07805,-0.229
100.0781,-0.093
100.07815,-0.115
100.0782,-0.137
100.07825,-0.144
100.0783,-0.005
100.07835,0.056
100.0784,-0.029
100.07845,0.002
100.0785,0.032
100.07855,0.051
100.0786,0.127
100.07865,0.178
100.0787,0.051
100.07875,-0.166
100.0788,-0.1
100.07885,0.095
100.0789,0.115
100.07895,-0.095
100.079,-0.247
100.07905,-0.247
100.0791,-0.234
100.07915,0.027
100.0792,-0.049
100.07925,-0.005
100.0793,0.017
100.07935,-0.171
100.0794,-0.222
100.07945,0.034
100.0795,0.134
100.07955,0.11
100.0796,-0.071
100.07965,-0.139
100.0797,0.085
100.07975,0.1
100.0798,0.09
100.07985,0.054
100.0799,0.09
100.07995,0.029
100.08,-0.066
100.08005,-0.208
100.0801,-0.12
100.08015,-0.017
100.0802,-0.02
100.08025,-0.015
100.0803,0.056
100.08035,0.11
100.0804,0.115
100.08045,0.103
100.0805,0.051
100.08055,0.076
100.0806,0.063
100.08065,-0.015
100.0807,-0.068
100.08075,-0.122
100.0808,-0.11
100.08085,0.027
100.0809,0.049
100.08095,-0.095
100.081,-0.183
100.08105,-0.205
100.0811,0.005
100.08115,0.085
100.0812,-0.051
100.08125,-0.149
100.0813,-0.066
100.08135,0.02
100.0814,0.068
100.08145,0.022
100.0815,0.068
100.08155,0.112
100.0816,0.171
100.08165,0.051
100.0817,-0.046
100.08175,-0.046
100.0818,0.063
100.08185,0.0
100.0819,-0.095
100.08195,-0.068
100.082,0.071
100.08205,0.061
100.0821,-0.051
100.08215,-0.063
100.0822,-0.02
100.08225,-0.002
100.0823,0.032
100.08235,0.105
100.0824,0.046
100.08245,-0.093
100.0825,-0.1
100.08255,0.005
100.0826,0.044
100.08265,0.049
100.0827,-0.01
100.08275,-0.032
100.0828,-0.022
100.08285,-0.073
100.0829,0.015
100.08295,0.093
100.083,0.137
100.08305,-0.029
100.0831,-0.249
100.08315,-0.032
100.0832,0.269
100.08325,0.239
100.0833,0.037
100.08335,-0.273
100.0834,0.022
100.08345,0.142
100.0835,0.0
100.08355,-0.088
100.0836,-0.005
100.08365,0.09
100.0837,-0.02
100.08375,-0.068
100.0838,-0.076
100.08385,0.166
100.0839,0.046
100.08395,-0.198
100.084,-0.208
100.08405,0.0
100.0841,0.278
100.08415,0.249
100.0842,0.046
100.08425,0.024
100.0843,0.078
100.08435,0.054
100.0844,0.093
100.08445,0.061
100.0845,-0.005
100.08455,0.0
100.0846,0.027
100.08465,0.093
100.0847,0.11
100.08475,0.022
100.0848,-0.063
100.08485,0.002
100.0849,0.037
100.08495,-0.122
100.085,-0.229
100.08505,-0.071
100.0851,0.017
100.08515,0.151
100.0852,0.063
100.08525,-0.056
100.0853,0.054
100.08535,0.115
100.0854,0.156
100.08545,0.042
100.0855,-0.073
100.08555,-0.027
100.0856,0.039
100.08565,0.049
100.0857,0.039
100.08575,-0.01
100.0858,0.005
100.08585,0.081
100.0859,0.032
100.08595,-0.078
100.086,-0.034
100.08605,0.105
100.0861,0.156
100.08615,0.007
100.0862,-0.071
100.08625,0.103
100.0863,0.173
100.08635,0.129
100.0864,-0.034
100.08645,-0.112
100.0865,0.078
100.08655,0.103
100.0866,0.066
100.08665,0.027
100.0867,-0.037
100.08675,-0.09
100.0868,-0.166
100.08685,-0.056
100.0869,-0.061
100.08695,-0.037
100.087,-0.034
100.08705,-0.103
100.0871,-0.034
100.08715,-0.029
100.0872,0.012
100.08725,0.127
100.0873,0.325
100.08735,0.312
100.0874,0.164
100.08745,-0.054
100.0875,0.076
100.08755,0.286
100.0876,0.239
100.08765,0.017
100.0877,-0.247
100.08775,0.054
100.0878,-0.093
100.08785,0.0
100.0879,0.215
100.08795,0.088
100.088,-0.222
100.08805,-0.237
100.0881,0.01
100.08815,0.222
100.0882,0.112
100.08825,-0.059
100.0883,-0.151
100.08835,0.112
100.0884,0.327
100.08845,0.232
100.0885,0.149
100.08855,0.186
100.0886,0.183
100.08865,0.046
100.0887,-0.044
100.08875,-0.132
100.0888,0.037
100.08885,0.044
100.0889,-0.09
100.08895,-0.132
100.089,0.063
100.08905,0.098
100.0891,0.154
100.08915,-0.01
100.0892,-0.129
100.08925,0.005
100.0893,0.11
100.08935,0.078
100.0894,-0.049
100.08945,0.0
100.0895,0.078
100.08955,0.071
100.0896,0.161
100.08965,0.115
100.0897,0.015
100.08975,-0.107
100.0898,-0.046
100.08985,-0.071
100.0899,-0.088
100.08995,-0.027
100.09,-0.042
100.09005,0.054
100.0901,-0.002
100.09015,-0.032
100.0902,-0.02
100.09025,0.105
100.0903,0.066
100.09035,0.007
100.0904,0.061
100.09045,0.098
100.0905,0.095
100.09055,-0.015
100.0906,0.044
100.09065,0.085
100.0907,0.117
100.09075,0.049
100.0908,-0.085
100.09085,-0.095
100.0909,-0.056
100.09095,-0.039
100.091,-0.154
100.09105,-0.176
100.0911,-0.107
100.09115,-0.078
100.0912,-0.093
100.09125,-0.076
100.0913,-0.015
100.09135,0.046
100.0914,-0.02
100.09145,-0.029
100.0915,-0.002
100.09155,0.007
100.0916,0.227
100.09165,0.193
100.0917,0.107
100.09175,-0.046
100.0918,-0.093
100.09185,0.044
100.0919,0.332
100.09195,0.181
100.092,-0.181
100.09205,-0.122
100.0921,-0.027
100.09215,-0.198
100.0922,-0.151
100.09225,0.032
100.0923,0.088
100.09235,-0.098
100.0924,-0.171
100.09245,0.024
100.0925,0.137
100.09255,0.112
100.0926,-0.01
100.09265,-0.085
100.0927,-0.027
100.09275,0.31
100.0928,0.31
100.09285,0.156
100.0929,0.071
100.09295,0.071
100.093,0.015
100.09305,-0.203
100.0931,-0.164
100.09315,-0.046
100.0932,-0.083
100.09325,-0.068
100.0933,0.02
100.09335,0.173
100.0934,0.249
100.09345,0.154
100.0935,0.005
100.09355,0.005
100.0936,0.146
100.09365,0.12
100.0937,0.044
100.09375,-0.054
100.0938,-0.105
100.09385,0.012
100.0939,-0.071
100.09395,-0.122
100.094,-0.081
100.09405,-0.059
100.0941,-0.071
100.09415,-0.073
100.0942,-0.151
100.09425,-0.142
100.0943,-0.029
100.09435,0.0
100.0944,-0.024
100.09445,0.098
100.0945,0.239
100.09455,0.232
100.0946,0.105
100.09465,0.1
100.0947,0.037
100.09475,0.063
100.0948,0.029
100.09485,-0.027
100.0949,0.051
100.09495,0.034
100.095,0.122
100.09505,0.125
100.0951,0.005
100.09515,0.061
100.0952,0.007
100.09525,-0.024
100.0953,-0.09
100.09535,-0.061
100.0954,-0.073
100.09545,-0.049
100.0955,-0.007
100.09555,0.032
100.0956,0.032
100.09565,0.027
100.0957,-0.027
100.09575,-0.046
100.0958,-0.029
100.09585,-0.12
100.0959,-0.085
100.09595,0.227
100.096,0.276
100.09605,-0.105
100.0961,-0.344
100.09615,-0.09
100.0962,0.237
100.09625,0.215
100.0963,-0.085
100.09635,-0.442
100.0964,-0.129
100.09645,0.005
100.0965,0.046
100.09655,-0.012
100.0966,-0.005
100.09665,-0.078
100.0967,-0.208
100.09675,-0.039
100.0968,0.161
100.09685,0.203
100.0969,-0.022
100.09695,-0.293
100.097,-0.254
100.09705,0.181
100.0971,0.256
100.09715,-0.122
100.0972,-0.142
100.09725,0.051
100.0973,0.178
100.09735,-0.012
100.0974,-0.112
100.09745,-0.061
100.0975,-0.012
100.09755,-0.054
100.0976,-0.032
100.09765,-0.032
100.0977,0.146
100.09775,0.142
100.0978,0.063
100.09785,-0.034
100.0979,-0.022
100.09795,0.049
100.098,-0.039
100.09805,-0.112
100.0981,-0.151
100.09815,-0.056
100.0982,-0.054
100.09825,-0.078
100.0983,-0.105
100.09835,-0.044
100.0984,-0.071
100.09845,-0.002
100.0985,0.032
100.09855,-0.054
100.0986,-0.071
100.09865,0.076
100.0987,0.017
100.09875,-0.181
100.0988,-0.2
100.09885,-0.027
100.0989,0.198
100.09895,0.154
100.099,0.088
100.09905,-0.049
100.0991,-0.066
100.09915,-0.005
100.0992,-0.037
100.09925,-0.032
100.0993,-0.051
100.09935,-0.051
100.0994,0.085
100.09945,0.059
100.0995,0.01
100.09955,-0.012
100.0996,0.022
100.09965,-0.054
100.0997,-0.005
100.09975,0.034
100.0998,-0.166
100.09985,-0.098
100.0999,-0.034
100.09995,-0.181
100.1,-0.244
100.10005,-0.112
100.1001,0.015
100.10015,-0.063
100.1002,-0.051
100.10025,-0.024
100.1003,0.007
100.10035,0.115
100.1004,0.171
100.10045,-0.159
100.1005,0.049
100.10055,0.183
100.1006,0.217
100.10065,0.083
100.1007,-0.188
100.10075,0.081
100.1008,-0.137
100.10085,-0.225
100.1009,0.244
100.10095,0.09
100.101,-0.188
100.10105,-0.312
100.1011,-0.227
100.10115,0.071
100.1012,0.066
100.10125,-0.085
100.1013,-0.195
100.10135,-0.125
100.1014,0.11
100.10145,0.208
100.1015,0.161
100.10155,0.046
100.1016,0.063
100.10165,0.078
100.1017,-0.061
100.10175,-0.171
100.1018,-0.12
100.10185,-0.09
100.1019,-0.032
100.10195,0.007
100.102,-0.083
100.10205,0.039
100.1021,0.078
100.10215,-0.071
100.1022,-0.171
100.10225,-0.151
100.1023,0.005
100.10235,-0.022
100.1024,-0.046
100.10245,-0.051
100.1025,-0.085
100.10255,0.078
100.1026,0.129
100.10265,-0.029
100.1027,-0.056
100.10275,0.046
100.1028,0.015
100.10285,-0.127
100.1029,-0.139
100.10295,-0.073
100.103,-0.005
100.10305,-0.049
100.1031,-0.083
100.10315,-0.078
100.1032,-0.037
100.10325,-0.061
100.1033,-0.056
100.10335,-0.002
100.1034,0.032
100.10345,0.044
100.1035,0.017
100.10355,0.034
100.1036,0.046
100.10365,0.229
100.1037,0.171
100.10375,-0.054
100.1038,0.024
100.10385,0.061
100.1039,0.054
100.10395,0.042
100.104,0.012
100.10405,-0.129
100.1041,-0.142
100.10415,-0.088
100.1042,-0.027
100.10425,-0.103
100.1043,-0.173
100.10435,-0.171
100.1044,-0.137
100.10445,-0.066
100.1045,-0.071
100.10455,-0.049
100.1046,0.093
100.10465,0.176
100.1047,0.156
100.10475,-0.059
100.1048,0.0
100.10485,0.22
100.1049,0.298
100.10495,0.054
100.105,-0.129
100.10505,-0.173
100.1051,0.022
100.10515,-0.059
100.1052,-0.161
100.10525,-0.134
100.1053,0.232
100.10535,0.103
100.1054,-0.334
100.10545,-0.366
100.1055,-0.051
100.10555,0.269
100.1056,0.178
100.10565,-0.168
100.1057,-0.093
100.10575,0.144
100.1058,0.215
100.10585,0.137
100.1059,0.027
100.10595,0.183
100.106,0.151
100.10605,-0.146
100.1061,-0.239
100.10615,-0.168
100.1062,-0.059
100.10625,-0.105
100.1063,-0.164
100.10635,-0.129
100.1064,0.022
100.10645,0.068
100.1065,0.024
100.10655,-0.073
100.1066,-0.005
100.10665,0.122
100.1067,0.044
100.10675,-0.054
100.1068,-0.093
100.10685,-0.005
100.1069,0.085
100.10695,0.061
100.107,-0.01
100.10705,-0.01
100.1071,-0.061
100.10715,-0.073
100.1072,-0.071
100.10725,-0.037
100.1073,-0.117
100.10735,-0.103
100.1074,-0.088
100.10745,-0.071
100.1075,-0.01
100.10755,0.081
100.1076,0.088
100.10765,0.046
100.1077,0.056
100.10775,0.093
100.1078,0.068
100.10785,0.054
100.1079,0.032
100.10795,0.01
100.108,0.027
100.10805,-0.029
100.1081,-0.027
100.10815,-0.044
100.1082,-0.061
100.10825,-0.071
100.1083,-0.061
100.10835,-0.137
100.1084,-0.183
100.10845,-0.164
100.1085,-0.078
100.10855,-0.039
100.1086,-0.029
100.10865,0.024
100.1087,0.007
100.10875,0.015
100.1088,0.068
100.10885,0.063
100.1089,0.024
100.10895,0.156
100.109,0.271
100.10905,0.168
100.1091,-0.061
100.10915,-0.125
100.1092,0.017
100.10925,0.132
100.1093,0.127
100.10935,-0.095
100.1094,-0.227
100.10945,-0.115
100.1095,-0.146
100.10955,-0.154
100.1096,0.203
100.10965,0.154
100.1097,-0.005
100.10975,-0.278
100.1098,-0.178
100.10985,0.151
100.1099,0.203
100.10995,-0.049
100.11,-0.254
100.11005,-0.029
100.1101,0.286
100.11015,0.181
100.1102,-0.095
100.11025,-0.02
100.1103,0.156
100.11035,0.159
100.1104,-0.059
100.11045,-0.059
100.1105,-0.12
100.11055,-0.059
100.1106,0.012
100.11065,-0.034
100.1107,0.032
100.11075,0.198
100.1108,0.173
100.11085,0.081
100.1109,0.015
100.11095,0.027
100.111,0.066
100.11105,0.037
100.1111,-0.1
100.11115,-0.132
100.1112,-0.103
100.11125,0.046
100.1113,0.107
100.11135,0.02
100.1114,-0.105
100.11145,-0.159
100.1115,-0.164
100.11155,-0.09
100.1116,-0.164
100.11165,-0.151
100.1117,-0.103
100.11175,0.002
100.1118,0.034
100.11185,-0.044
100.1119,0.046
100.11195,0.103
100.112,0.168
100.11205,0.173
100.1121,0.085
100.11215,-0.063
100.1122,-0.105
100.11225,-0.061
100.1123,0.024
100.11235,0.112
100.1124,0.078
100.11245,-0.076
100.1125,-0.044
100.11255,0.068
100.1126,0.022
100.11265,-0.078
100.1127,-0.005
100.11275,-0.015
100.1128,-0.078
100.11285,-0.083
100.1129,-0.154
100.11295,0.056
100.113,0.222
100.11305,0.115
100.1131,-0.168
100.11315,-0.232
100.1132,-0.01
100.11325,0.212
100.1133,0.217
100.11335,0.056
100.1134,-0.071
100.11345,-0.027
100.1135,0.203
100.11355,0.337
100.1136,0.305
100.11365,-0.061
100.1137,-0.386
100.11375,-0.281
100.1138,-0.068
100.11385,-0.154
100.1139,0.11
100.11395,0.229
100.114,-0.054
100.11405,-0.295
100.1141,-0.078
100.11415,0.186
100.1142,0.244
100.11425,0.049
100.1143,-0.271
100.11435,-0.249
100.1144,0.115
100.11445,0.383
100.1145,0.2
100.11455,0.012
100.1146,0.115
100.11465,0.088
100.1147,-0.073
100.11475,-0.12
100.1148,0.078
100.11485,-0.005
100.1149,-0.083
100.11495,-0.161
100.115,0.012
100.11505,0.237
100.1151,0.232
100.11515,0.0
100.1152,-0.085
100.11525,-0.054
100.1153,-0.017
100.11535,-0.059
100.1154,-0.098
100.11545,-0.068
100.1155,-0.02
100.11555,-0.029
100.1156,0.068
100.11565,0.127
100.1157,0.078
100.11575,0.032
100.1158,-0.01
100.11585,-0.054
100.1159,-0.01
100.11595,0.029
100.116,0.076
100.11605,0.044
100.1161,0.015
100.11615,0.09
100.1162,0.063
100.11625,0.017
100.1163,0.046
100.11635,0.061
100.1164,-0.078
100.11645,-0.09
100.1165,0.037
100.11655,0.088
100.1166,0.137
100.11665,0.066
100.1167,0.088
100.11675,0.01
100.1168,0.034
100.11685,-0.029
100.1169,-0.042
100.11695,0.088
100.117,0.032
100.11705,-0.068
100.1171,-0.078
100.11715,-0.022
100.1172,-0.01
100.11725,-0.024
100.1173,-0.051
100.11735,-0.151
100.1174,-0.129
100.11745,-0.063
100.1175,-0.056
100.11755,0.034
100.1176,0.151
100.11765,0.205
100.1177,0.215
100.11775,0.046
100.1178,-0.054
100.11785,0.144
100.1179,0.461
100.11795,0.303
100.118,-0.122
100.11805,-0.269
100.1181,-0.112
100.11815,-0.066
100.1182,0.134
100.11825,0.22
100.1183,0.022
100.11835,-0.225
100.1184,-0.215
100.11845,-0.056
100.1185,0.071
100.11855,-0.039
100.1186,-0.259
100.11865,-0.085
100.1187,0.149
100.11875,0.303
100.1188,0.215
100.11885,0.095
100.1189,0.029
100.11895,0.002
100.119,0.029
100.11905,-0.112
100.1191,-0.283
100.11915,-0.022
100.1192,-0.054
100.11925,-0.007
100.1193,0.051
100.11935,0.081
100.1194,0.1
100.11945,0.0
100.1195,-0.017
100.11955,-0.01
100.1196,0.056
100.11965,0.061
100.1197,-0.076
100.11975,-0.164
100.1198,-0.125
100.11985,0.088
100.1199,0.103
100.11995,0.198
100.12,0.073
100.12005,-0.02
100.1201,-0.024
100.12015,-0.068
100.1202,0.002
100.12025,-0.09
100.1203,-0.083
100.12035,-0.051
100.1204,-0.071
100.12045,-0.049
100.1205,0.007
100.12055,0.095
100.1206,0.039
100.12065,-0.049
100.1207,-0.059
100.12075,-0.007
100.1208,-0.017
100.12085,0.049
100.1209,0.12
100.12095,0.081
100.121,0.059
100.12105,0.073
100.1211,0.037
100.12115,0.037
100.1212,-0.005
100.12125,-0.056
100.1213,-0.1
100.12135,-0.11
100.1214,-0.088
100.12145,-0.142
100.1215,-0.173
100.12155,-0.09
100.1216,0.027
100.12165,-0.049
100.1217,-0.125
100.12175,0.022
100.1218,0.044
100.12185,0.037
100.1219,0.024
100.12195,0.137
100.122,0.212
100.12205,0.107
100.1221,0.049
100.12215,0.017
100.1222,0.12
100.12225,0.212
100.1223,0.032
100.12235,-0.327
100.1224,-0.317
100.12245,0.007
100.1225,-0.063
100.12255,-0.212
100.1226,0.02
100.12265,0.217
100.1227,-0.068
100.12275,-0.237
100.1228,-0.042
100.12285,0.239
100.1229,0.166
100.12295,-0.056
100.123,-0.081
100.12305,0.132
100.1231,0.083
100.12315,0.098
100.1232,-0.088
100.12325,0.066
100.1233,0.195
100.12335,-0.071
100.1234,-0.164
100.12345,-0.105
100.1235,-0.032
100.12355,-0.103
100.1236,-0.146
100.12365,-0.09
100.1237,0.044
100.12375,0.051
100.1238,0.093
100.12385,-0.017
100.1239,0.034
100.12395,0.125
100.124,0.056
100.12405,-0.029
100.1241,-0.066
100.12415,-0.015
100.1242,0.046
100.12425,-0.012
100.1243,-0.081
100.12435,-0.037
100.1244,-0.095
100.12445,-0.1
100.1245,0.037
100.12455,0.032
100.1246,-0.115
100.12465,-0.137
100.1247,0.017
100.12475,0.068
100.1248,0.032
100.12485,0.0
100.1249,0.007
100.12495,0.093
100.125,0.103
100.12505,0.0
100.1251,0.054
100.12515,0.137
100.1252,0.117
100.12525,-0.063
100.1253,-0.007
100.12535,0.049
100.1254,0.032
100.12545,0.007
100.1255,-0.02
100.12555,-0.049
100.1256,-0.005
100.12565,-0.022
100.1257,-0.085
100.12575,-0.098
100.1258,-0.032
100.12585,0.005
100.1259,-0.042
100.12595,-0.061
100.126,0.032
100.12605,0.051
100.1261,0.002
100.12615,0.024
100.1262,-0.005
100.12625,0.0
100.1263,0.2
100.12635,0.203
100.1264,0.015
100.12645,-0.098
100.1265,-0.029
100.12655,0.151
100.1266,0.273
100.12665,-0.01
100.1267,-0.322
100.12675,-0.156
100.1268,-0.061
100.12685,0.042
100.1269,0.205
100.12695,0.103
100.127,-0.093
100.12705,-0.305
100.1271,-0.139
100.12715,0.144
100.1272,0.237
100.12725,0.024
100.1273,-0.247
100.12735,-0.181
100.1274,0.125
100.12745,0.234
100.1275,0.061
100.12755,0.0
100.1276,0.056
100.12765,0.005
100.1277,-0.11
100.12775,-0.117
100.1278,-0.002
100.12785,0.012
100.1279,0.017
100.12795,-0.01
100.128,0.037
100.12805,0.342
100.1281,0.237
100.12815,0.061
100.1282,0.127
100.12825,-0.081
100.1283,-0.081
100.12835,0.01
100.1284,-0.037
100.12845,-0.049
100.1285,-0.1
100.12855,-0.037
100.1286,-0.02
100.12865,0.044
100.1287,0.0
100.12875,-0.061
100.1288,-0.063
100.12885,-0.039
100.1289,-0.005
100.12895,-0.034
100.129,0.068
100.12905,0.042
100.1291,0.046
100.12915,0.01
100.1292,0.054
100.12925,-0.027
100.1293,0.046
100.12935,0.037
100.1294,-0.034
100.12945,-0.085
100.1295,-0.083
100.12955,0.015
100.1296,-0.02
100.12965,-0.051
100.1297,-0.078
100.12975,-0.005
100.1298,0.056
100.12985,0.063
100.1299,-0.022
100.12995,-0.059
100.13,-0.071
100.13005,0.02
100.1301,0.083
100.13015,-0.027
100.1302,-0.159
100.13025,-0.059
100.1303,0.015
100.13035,0.0
100.1304,0.073
100.13045,0.027
100.1305,-0.054
100.13055,-0.085
100.1306,0.093
100.13065,0.222
100.1307,0.273
100.13075,0.076
100.1308,-0.139
100.13085,-0.098
100.1309,0.073
100.13095,0.256
100.131,0.049
100.13105,-0.239
100.1311,-0.029
100.13115,-0.154
100.1312,-0.105
100.13125,0.195
100.1313,0.171
100.13135,-0.129
100.1314,-0.281
100.13145,-0.139
100.1315,0.039
100.13155,0.068
100.1316,0.042
100.13165,-0.073
100.1317,-0.022
100.13175,0.066
100.1318,0.181
100.13185,0.183
100.1319,0.107
100.13195,0.027
100.132,-0.037
100.13205,-0.117
100.1321,-0.002
100.13215,0.171
100.1322,0.139
100.13225,-0.051
100.1323,-0.061
100.13235,0.139
100.1324,0.144
100.13245,0.061
100.1325,-0.032
100.13255,-0.068
100.1326,-0.049
100.13265,-0.068
100.1327,-0.076
100.13275,-0.063
100.1328,0.01
100.13285,0.093
100.1329,0.027
100.13295,-0.007
100.133,0.042
100.13305,-0.005
100.1331,0.02
100.13315,-0.054
100.1332,-0.073
100.13325,-0.063
100.1333,0.037
100.13335,-0.024
100.1334,-0.129
100.13345,-0.129
100.1335,-0.024
100.13355,0.017
100.1336,-0.039
100.13365,-0.112
100.1337,-0.105
100.13375,0.081
100.1338,0.088
100.13385,-0.049
100.1339,-0.149
100.13395,-0.059
100.134,0.154
100.13405,0.239
100.1341,0.142
100.13415,-0.081
100.1342,-0.017
100.13425,0.046
100.1343,-0.056
100.13435,-0.11
100.1344,-0.156
100.13445,-0.066
100.1345,-0.054
100.13455,-0.146
100.1346,-0.127
100.13465,-0.093
100.1347,-0.105
100.13475,-0.083
100.1348,-0.098
100.13485,-0.125
100.1349,-0.005
100.13495,0.198
100.135,0.342
100.13505,0.203
100.1351,-0.032
100.13515,-0.034
100.1352,0.327
100.13525,0.405
100.1353,0.142
100.13535,-0.132
100.1354,-0.198
100.13545,0.054
100.1355,-0.193
100.13555,-0.564
100.1356,-0.068
100.13565,0.269
100.1357,-0.059
100.13575,-0.269
100.1358,-0.229
100.13585,0.044
100.1359,0.115
100.13595,-0.034
100.136,-0.264
100.13605,-0.022
100.1361,0.317
100.13615,0.271
100.1362,0.176
100.13625,0.188
100.1363,0.176
100.13635,-0.034
100.1364,-0.332
100.13645,-0.322
100.1365,-0.112
100.13655,-0.002
100.1366,-0.024
100.13665,-0.049
100.1367,-0.073
100.13675,0.115
100.1368,0.117
100.13685,0.022
100.1369,-0.071
100.13695,0.029
100.137,0.032
100.13705,-0.027
100.1371,-0.039
100.13715,-0.056
100.1372,-0.061
100.13725,0.083
100.1373,0.137
100.13735,-0.068
100.1374,-0.22
100.13745,-0.122
100.1375,-0.042
100.13755,-0.173
100.1376,-0.186
100.13765,-0.171
100.1377,-0.107
100.13775,-0.061
100.1378,-0.034
100.13785,-0.1
100.1379,-0.054
100.13795,0.076
100.138,0.046
100.13805,-0.054
100.1381,0.0
100.13815,0.088
100.1382,0.071
100.13825,0.024
100.1383,0.071
100.13835,0.112
100.1384,0.022
100.13845,-0.005
100.1385,-0.01
100.13855,0.0
100.1386,-0.078
100.13865,-0.12
100.1387,-0.12
100.13875,-0.171
100.1388,-0.188
100.13885,-0.146
100.1389,-0.12
100.13895,-0.081
100.139,-0.056
100.13905,-0.073
100.1391,-0.056
100.13915,0.017
100.1392,0.039
100.13925,0.02
100.1393,0.088
100.13935,0.188
100.1394,0.217
100.13945,0.063
100.1395,-0.073
100.13955,0.09
100.1396,0.2
100.13965,0.093
100.1397,-0.198
100.13975,-0.22
100.1398,-0.095
100.13985,-0.244
100.1399,-0.303
100.13995,0.09
100.14,0.134
100.14005,-0.027
100.1401,-0.325
100.14015,-0.171
100.1402,0.19
100.14025,0.176
100.1403,-0.066
100.14035,-0.183
100.1404,0.012
100.14045,0.288
100.1405,0.227
100.14055,0.076
100.1406,0.1
100.14065,0.151
100.1407,-0.115
100.14075,-0.435
100.1408,-0.315
100.14085,-0.061
100.1409,0.073
100.14095,-0.034
100.141,-0.12
100.14105,-0.027
100.1411,0.166
100.14115,0.269
100.1412,0.039
100.14125,-0.103
100.1413,0.02
100.14135,0.146
100.1414,0.103
100.14145,0.027
100.1415,-0.076
100.14155,-0.115
100.1416,-0.076
100.14165,-0.066
100.1417,-0.085
100.14175,-0.034
100.1418,-0.061
100.14185,-0.176
100.1419,-0.212
100.14195,-0.164
100.142,-0.115
100.14205,-0.015
100.1421,0.029
100.14215,-0.059
100.1422,-0.032
100.14225,0.088
100.1423,0.266
100.14235,0.144
100.1424,-0.007
100.14245,-0.071
100.1425,0.024
100.14255,0.054
100.1426,-0.007
100.14265,-0.012
100.1427,-0.042
100.14275,-0.002
100.1428,0.039
100.14285,0.068
100.1429,0.046
100.14295,-0.068
100.143,-0.088
100.14305,-0.103
100.1431,-0.081
100.14315,-0.029
100.1432,-0.02
100.14325,0.0
100.1433,0.017
100.14335,0.066
100.1434,0.049
100.14345,-0.015
100.1435,-0.037
100.14355,-0.032
100.1436,0.017
100.14365,0.125
100.1437,0.137
100.14375,0.107
100.1438,-0.027
100.14385,-0.256
100.1439,-0.098
100.14395,0.134
100.144,0.259
100.14405,-0.068
100.1441,-0.251
100.14415,-0.002
100.1442,-0.007
100.14425,-0.154
100.1443,0.142
100.14435,0.242
100.1444,-0.12
100.14445,-0.366
100.1445,-0.037
100.14455,0.186
100.1446,-0.005
100.14465,-0.2
100.1447,-0.046
100.14475,-0.007
100.1448,0.168
100.14485,0.195
100.1449,0.063
100.14495,0.049
100.145,0.049
100.14505,-0.125
100.1451,-0.144
100.14515,-0.159
100.1452,-0.032
100.14525,0.059
100.1453,0.103
100.14535,0.085
100.1454,0.098
100.14545,0.125
100.1455,0.156
100.14555,0.056
100.1456,-0.015
100.14565,0.039
100.1457,0.0
100.14575,-0.085
100.1458,-0.21
100.14585,-0.144
100.1459,0.066
100.14595,-0.002
100.146,-0.061
100.14605,-0.098
100.1461,-0.085
100.14615,-0.042
100.1462,-0.005
100.14625,-0.012
100.1463,-0.032
100.14635,-0.012
100.1464,0.081
100.14645,-0.054
100.1465,-0.012
100.14655,0.11
100.1466,0.212
100.14665,0.081
100.1467,-0.002
100.14675,-0.012
100.1468,0.002
100.14685,0.129
100.1469,0.029
100.14695,-0.166
100.147,-0.12
100.14705,0.063
100.1471,0.125
100.14715,-0.044
100.1472,-0.034
100.14725,0.037
100.1473,0.034
100.14735,0.032
100.1474,-0.078
100.14745,-0.073
100.1475,-0.017
100.14755,-0.017
100.1476,0.01
100.14765,0.005
