Time,Bearing 1
130.07394,0.051
130.074,-0.017
130.07405,-0.168
130.0741,-0.151
130.07414,-0.061
130.0742,-0.11
130.07425,-0.168
130.0743,-0.061
130.07436,0.005
130.0744,0.032
130.07445,0.071
130.0745,0.107
130.07455,0.122
130.0746,0.117
130.07465,0.154
130.0747,0.151
130.07475,0.132
130.0748,0.183
130.07484,0.21
130.0749,0.161
130.07495,0.11
130.075,0.1
130.07504,0.081
130.0751,-0.11
130.07515,-0.168
130.0752,-0.046
130.07526,-0.11
130.0753,-0.085
130.07535,-0.164
130.0754,-0.298
130.07545,-0.149
130.0755,0.066
130.07555,0.039
130.0756,-0.168
130.07565,-0.081
130.0757,0.12
130.07574,0.127
130.0758,-0.1
130.07585,-0.081
130.0759,0.117
130.07594,0.369
130.076,0.249
130.07605,-0.051
130.0761,0.005
130.07616,0.134
130.0762,0.293
130.07625,-0.015
130.0763,-0.422
130.07635,-0.432
130.0764,0.122
130.07645,-0.242
130.0765,-0.266
130.07655,-0.249
130.0766,0.269
130.07664,0.249
130.0767,-0.059
130.07675,-0.308
130.0768,-0.125
130.07684,0.217
130.0769,0.188
130.07695,-0.195
130.077,-0.239
130.07706,0.176
130.0771,0.422
130.07715,0.2
130.0772,-0.061
130.07726,0.027
130.0773,0.127
130.07735,-0.098
130.0774,-0.32
130.07745,-0.269
130.0775,-0.205
130.07755,-0.095
130.0776,-0.071
130.07765,-0.054
130.0777,0.208
130.07774,0.254
130.0778,0.12
130.07785,0.039
130.0779,-0.029
130.07796,0.056
130.078,0.027
130.07805,-0.188
130.0781,-0.215
130.07816,-0.02
130.0782,0.015
130.07825,-0.11
130.0783,-0.156
130.07835,-0.117
130.0784,-0.02
130.07845,-0.049
130.0785,-0.125
130.07855,-0.11
130.0786,-0.115
130.07864,-0.051
130.0787,0.046
130.07875,0.107
130.0788,0.051
130.07886,0.132
130.0789,0.254
130.07895,0.181
130.079,0.115
130.07906,0.042
130.0791,0.127
130.07915,0.015
130.0792,-0.012
130.07925,-0.051
130.0793,0.029
130.07935,0.105
130.0794,-0.01
130.07945,-0.088
130.0795,-0.088
130.07954,-0.027
130.0796,-0.095
130.07965,-0.181
130.0797,-0.208
130.07974,-0.178
130.0798,-0.076
130.07985,0.01
130.0799,-0.068
130.07996,-0.059
130.08,0.129
130.08005,0.159
130.0801,-0.068
130.08015,-0.146
130.0802,0.007
130.08025,0.09
130.0803,0.159
130.08035,-0.027
130.0804,0.059
130.08044,0.017
130.0805,0.4
130.08055,0.156
130.0806,-0.103
130.08064,-0.435
130.0807,-0.154
130.08075,0.078
130.0808,-0.173
130.08086,-0.378
130.0809,0.09
130.08095,0.354
130.081,0.081
130.08105,-0.281
130.0811,-0.208
130.08115,-0.024
130.0812,0.1
130.08125,-0.061
130.0813,-0.398
130.08134,-0.19
130.0814,0.281
130.08145,0.327
130.0815,0.015
130.08154,0.042
130.0816,0.244
130.08165,0.073
130.0817,-0.21
130.08176,-0.332
130.0818,-0.073
130.08185,0.056
130.0819,-0.037
130.08195,-0.176
130.082,-0.012
130.08205,0.198
130.0821,0.361
130.08215,0.31
130.0822,-0.178
130.08224,-0.276
130.0823,-0.22
130.08235,-0.093
130.0824,-0.012
130.08244,-0.034
130.0825,-0.105
130.08255,-0.181
130.0826,-0.002
130.08266,0.117
130.0827,0.002
130.08275,-0.01
130.0828,-0.012
130.08286,-0.149
130.0829,-0.137
130.08295,-0.002
130.083,0.073
130.08305,0.044
130.0831,-0.017
130.08315,-0.032
130.0832,0.173
130.08325,0.364
130.0833,0.251
130.08334,-0.042
130.0834,-0.161
130.08345,0.029
130.0835,0.132
130.08356,0.005
130.0836,0.034
130.08365,0.107
130.0837,0.103
130.08376,0.076
130.0838,-0.007
130.08385,-0.027
130.0839,-0.049
130.08395,-0.112
130.084,-0.242
130.08405,-0.283
130.0841,-0.176
130.08415,-0.02
130.0842,-0.071
130.08424,-0.171
130.0843,-0.154
130.08435,0.046
130.0844,0.103
130.08446,-0.149
130.0845,-0.237
130.08455,-0.049
130.0846,0.122
130.08466,0.134
130.0847,0.073
130.08475,0.056
130.0848,0.178
130.08485,0.359
130.0849,0.198
130.08495,-0.12
130.085,-0.271
130.08505,0.085
130.0851,0.088
130.08514,-0.5
130.0852,-0.398
130.08525,0.498
130.0853,0.535
130.08534,-0.173
130.0854,-0.547
130.08545,-0.132
130.0855,0.249
130.08556,0.002
130.0856,-0.344
130.08565,-0.222
130.0857,0.371
130.08575,0.513
130.0858,0.085
130.08585,0.042
130.0859,0.347
130.08595,0.344
130.086,-0.112
130.08604,-0.339
130.0861,-0.171
130.08615,0.088
130.0862,0.046
130.08624,-0.251
130.0863,-0.122
130.08635,0.078
130.0864,0.276
130.08646,0.073
130.0865,-0.11
130.08655,-0.017
130.0866,0.034
130.08665,-0.068
130.0867,-0.137
130.08675,-0.09
130.0868,0.061
130.08685,0.046
130.0869,0.012
130.08694,0.007
130.087,0.007
130.08705,0.02
130.0871,0.017
130.08714,-0.051
130.0872,-0.176
130.08725,-0.076
130.0873,0.054
130.08736,0.095
130.0874,-0.005
130.08745,0.054
130.0875,0.176
130.08755,0.222
130.0876,0.164
130.08765,-0.002
130.0877,-0.093
130.08775,0.125
130.0878,0.242
130.08784,0.107
130.0879,-0.039
130.08795,0.054
130.088,0.195
130.08804,0.024
130.0881,-0.056
130.08815,-0.105
130.0882,-0.166
130.08826,-0.19
130.0883,-0.239
130.08835,-0.19
130.0884,-0.142
130.08846,-0.056
130.0885,-0.078
130.08855,-0.266
130.0886,-0.242
130.08865,0.01
130.0887,0.12
130.08875,-0.051
130.0888,-0.205
130.08885,0.166
130.0889,0.305
130.08894,0.264
130.089,0.127
130.08905,-0.129
130.0891,0.049
130.08916,0.427
130.0892,0.322
130.08925,-0.081
130.0893,-0.601
130.08936,-0.229
130.0894,0.076
130.08945,-0.125
130.0895,-0.496
130.08955,-0.186
130.0896,0.261
130.08965,0.349
130.0897,-0.176
130.08975,-0.303
130.0898,-0.066
130.08984,0.295
130.0899,0.085
130.08995,-0.188
130.09,-0.049
130.09006,0.447
130.0901,0.391
130.09015,0.012
130.0902,-0.066
130.09026,0.151
130.0903,0.134
130.09035,-0.232
130.0904,-0.415
130.09045,-0.212
130.0905,0.024
130.09055,0.015
130.0906,-0.19
130.09065,-0.146
130.0907,0.107
130.09074,0.2
130.0908,0.2
130.09085,0.139
130.0909,0.059
130.09094,-0.054
130.091,-0.015
130.09105,0.022
130.0911,0.024
130.09116,0.076
130.0912,0.085
130.09125,0.017
130.0913,-0.144
130.09135,-0.076
130.0914,-0.056
130.09145,-0.117
130.0915,-0.188
130.09155,-0.261
130.0916,-0.276
130.09164,-0.005
130.0917,0.054
130.09175,0.122
130.0918,0.051
130.09184,0.134
130.0919,0.269
130.09195,0.259
130.092,0.051
130.09206,0.005
130.0921,0.076
130.09215,0.132
130.0922,0.056
130.09225,-0.012
130.0923,0.115
130.09235,0.164
130.0924,-0.032
130.09245,-0.166
130.0925,-0.144
130.09254,-0.032
130.0926,-0.105
130.09265,-0.251
130.0927,-0.232
130.09274,-0.134
130.0928,-0.073
130.09285,0.015
130.0929,0.044
130.09296,0.081
130.093,0.103
130.09305,0.095
130.0931,0.105
130.09315,0.032
130.0932,0.027
130.09325,0.159
130.0933,0.195
130.09335,0.005
130.0934,-0.032
130.09344,0.227
130.0935,0.303
130.09355,0.032
130.0936,-0.369
130.09364,-0.322
130.0937,-0.051
130.09375,-0.1
130.0938,-0.386
130.09386,-0.342
130.0939,0.107
130.09395,0.33
130.094,0.125
130.09406,-0.154
130.0941,-0.139
130.09415,0.129
130.0942,0.139
130.09425,-0.205
130.0943,-0.2
130.09435,0.212
130.0944,0.317
130.09445,0.132
130.0945,-0.044
130.09454,0.134
130.0946,0.183
130.09465,-0.051
130.0947,-0.234
130.09476,-0.012
130.0948,0.007
130.09485,0.078
130.0949,-0.061
130.09496,0.024
130.095,0.198
130.09505,0.232
130.0951,0.178
130.09515,0.083
130.0952,0.022
130.09525,0.127
130.0953,0.029
130.09535,-0.037
130.0954,-0.083
130.09544,-0.083
130.0955,-0.061
130.09555,0.005
130.0956,-0.044
130.09566,-0.027
130.0957,0.01
130.09575,-0.042
130.0958,-0.127
130.09586,-0.107
130.0959,-0.068
130.09595,-0.078
130.096,0.059
130.09605,0.181
130.0961,0.137
130.09615,0.051
130.0962,0.127
130.09625,0.171
130.0963,0.171
130.09634,0.134
130.0964,0.176
130.09645,0.044
130.0965,0.042
130.09656,0.012
130.0966,-0.066
130.09665,-0.027
130.0967,-0.005
130.09676,-0.051
130.0968,-0.022
130.09685,0.061
130.0969,-0.056
130.09695,-0.12
130.097,-0.081
130.09705,-0.073
130.0971,-0.081
130.09715,-0.044
130.0972,0.002
130.09724,0.0
130.0973,0.034
130.09735,0.115
130.0974,-0.015
130.09744,-0.217
130.0975,-0.076
130.09755,0.081
130.0976,0.107
130.09766,0.068
130.0977,-0.063
130.09775,-0.02
130.0978,0.364
130.09785,0.225
130.0979,-0.19
130.09795,-0.444
130.098,-0.105
130.09805,0.3
130.0981,-0.071
130.09814,-0.344
130.0982,0.017
130.09825,0.457
130.0983,0.161
130.09834,-0.339
130.0984,-0.276
130.09845,0.059
130.0985,0.244
130.09856,-0.1
130.0986,-0.42
130.09865,-0.095
130.0987,0.452
130.09875,0.369
130.0988,-0.039
130.09885,0.024
130.0989,0.264
130.09895,0.203
130.099,-0.105
130.09904,-0.334
130.0991,-0.122
130.09915,0.168
130.0992,0.112
130.09924,-0.1
130.0993,0.017
130.09935,0.337
130.0994,0.349
130.09946,0.02
130.0995,-0.168
130.09955,-0.093
130.0996,0.093
130.09966,-0.01
130.0997,-0.093
130.09975,-0.161
130.0998,-0.032
130.09985,0.103
130.0999,0.056
130.09995,-0.007
130.1,-0.027
130.10005,0.0
130.1001,-0.049
130.10014,-0.046
130.1002,0.02
130.10025,0.017
130.1003,0.073
130.10036,0.115
130.1004,0.046
130.10045,0.081
130.1005,0.063
130.10056,0.146
130.1006,0.117
130.10065,-0.005
130.1007,-0.059
130.10075,0.107
130.1008,0.139
130.10085,0.098
130.1009,0.042
130.10095,0.112
130.101,0.227
130.10104,0.056
130.1011,-0.034
130.10115,-0.059
130.1012,-0.029
130.10126,-0.085
130.1013,-0.186
130.10135,-0.115
130.1014,-0.037
130.10146,0.01
130.1015,-0.125
130.10155,-0.21
130.1016,-0.178
130.10165,0.112
130.1017,0.071
130.10175,-0.156
130.1018,-0.371
130.10185,-0.225
130.1019,0.332
130.10194,0.295
130.102,0.015
130.10205,-0.054
130.1021,0.222
130.10216,0.449
130.1022,0.308
130.10225,-0.215
130.1023,-0.32
130.10236,-0.027
130.1024,0.088
130.10245,-0.31
130.1025,-0.349
130.10255,0.015
130.1026,0.315
130.10265,0.129
130.1027,-0.454
130.10275,-0.427
130.1028,0.042
130.10284,0.269
130.1029,-0.137
130.10295,-0.452
130.103,-0.027
130.10304,0.508
130.1031,0.32
130.10315,-0.132
130.1032,-0.059
130.10326,0.234
130.1033,0.237
130.10335,-0.293
130.1034,-0.493
130.10345,-0.186
130.1035,-0.039
130.10355,-0.125
130.1036,-0.239
130.10365,-0.205
130.1037,0.21
130.10374,0.19
130.1038,0.044
130.10385,-0.068
130.1039,-0.054
130.10394,0.02
130.104,-0.059
130.10405,-0.11
130.1041,0.049
130.10416,0.11
130.1042,0.034
130.10425,0.022
130.1043,0.095
130.10435,0.056
130.1044,0.0
130.10445,-0.171
130.1045,-0.254
130.10455,-0.146
130.1046,-0.059
130.10464,0.039
130.1047,0.068
130.10475,-0.012
130.1048,-0.039
130.10484,-0.02
130.1049,0.042
130.10495,0.081
130.105,0.059
130.10506,0.103
130.1051,0.132
130.10515,0.085
130.1052,0.027
130.10526,-0.01
130.1053,0.168
130.10535,0.056
130.1054,-0.027
130.10545,-0.029
130.1055,-0.049
130.10555,-0.205
130.1056,-0.195
130.10565,-0.137
130.1057,-0.2
130.10574,-0.11
130.1058,-0.051
130.10585,-0.059
130.1059,-0.134
130.10596,-0.022
130.106,0.125
130.10605,0.071
130.1061,-0.112
130.10616,-0.173
130.1062,0.024
130.10625,0.212
130.1063,0.322
130.10635,0.303
130.1064,0.002
130.10645,0.029
130.1065,0.283
130.10655,0.037
130.1066,-0.156
130.10664,-0.488
130.1067,-0.203
130.10675,-0.032
130.1068,-0.366
130.10686,-0.559
130.1069,-0.049
130.10695,0.437
130.107,0.308
130.10706,-0.178
130.1071,-0.259
130.10715,0.061
130.1072,0.137
130.10725,-0.117
130.1073,-0.342
130.10735,-0.034
130.1074,0.383
130.10745,0.305
130.1075,0.066
130.10754,0.071
130.1076,0.239
130.10765,0.073
130.1077,-0.286
130.10776,-0.435
130.1078,-0.193
130.10785,0.068
130.1079,0.02
130.10796,-0.273
130.108,-0.225
130.10805,0.21
130.1081,0.164
130.10815,0.127
130.1082,0.186
130.10825,-0.066
130.1083,-0.056
130.10835,-0.032
130.1084,-0.059
130.10844,-0.078
130.1085,-0.088
130.10855,-0.002
130.1086,-0.01
130.10864,-0.083
130.1087,-0.129
130.10875,-0.115
130.1088,-0.166
130.10886,-0.122
130.1089,-0.176
130.10895,-0.146
130.109,-0.115
130.10905,-0.032
130.1091,0.007
130.10915,0.166
130.1092,0.256
130.10925,0.166
130.1093,0.051
130.10934,-0.037
130.1094,-0.012
130.10945,0.076
130.1095,0.161
130.10954,-0.063
130.1096,-0.088
130.10965,0.027
130.1097,0.037
130.10976,-0.063
130.1098,-0.127
130.10985,-0.063
130.1099,-0.044
130.10995,-0.107
130.11,-0.171
130.11005,-0.146
130.1101,-0.115
130.11015,-0.125
130.1102,-0.037
130.11024,0.007
130.1103,0.117
130.11035,0.2
130.1104,0.149
130.11044,0.042
130.1105,-0.027
130.11055,-0.007
130.1106,-0.027
130.11066,0.103
130.1107,0.164
130.11075,-0.125
130.1108,0.056
130.11086,0.442
130.1109,0.22
130.11095,-0.31
130.111,-0.376
130.11105,-0.164
130.1111,-0.073
130.11115,-0.232
130.1112,-0.122
130.11125,0.117
130.1113,0.31
130.11134,0.022
130.1114,-0.334
130.11145,-0.186
130.1115,0.112
130.11156,0.107
130.1116,-0.269
130.11165,-0.432
130.1117,0.002
130.11176,0.339
130.1118,0.173
130.11185,-0.049
130.1119,-0.022
130.11195,0.176
130.112,0.137
130.11205,-0.171
130.1121,-0.3
130.11215,-0.154
130.1122,0.054
130.11224,0.005
130.1123,-0.012
130.11235,0.083
130.1124,0.251
130.11246,0.164
130.1125,-0.039
130.11255,-0.095
130.1126,-0.195
130.11266,-0.144
130.1127,-0.098
130.11275,-0.156
130.1128,-0.154
130.11285,-0.059
130.1129,0.0
130.11295,0.049
130.113,-0.073
130.11305,-0.085
130.1131,0.0
130.11314,0.059
130.1132,-0.012
130.11325,-0.063
130.1133,-0.115
130.11336,-0.039
130.1134,0.051
130.11345,0.093
130.1135,0.115
130.11356,0.273
130.1136,0.259
130.11365,0.088
130.1137,-0.059
130.11375,0.027
130.1138,0.154
130.11385,0.073
130.1139,0.015
130.11395,0.037
130.114,0.186
130.11404,0.159
130.1141,0.095
130.11415,0.017
130.1142,-0.032
130.11424,-0.007
130.1143,-0.054
130.11435,-0.142
130.1144,-0.146
130.11446,-0.088
130.1145,-0.137
130.11455,-0.2
130.1146,-0.073
130.11465,0.088
130.1147,0.134
130.11475,-0.005
130.1148,-0.273
130.11485,-0.059
130.1149,0.234
130.11494,0.217
130.115,-0.027
130.11505,-0.149
130.1151,0.056
130.11514,0.337
130.1152,0.295
130.11525,-0.093
130.1153,-0.415
130.11536,-0.312
130.1154,0.09
130.11545,0.176
130.1155,-0.337
130.11555,-0.32
130.1156,0.356
130.11565,0.352
130.1157,-0.093
130.11575,-0.2
130.1158,-0.071
130.11584,0.166
130.1159,0.034
130.11595,-0.239
130.116,-0.327
130.11604,0.171
130.1161,0.43
130.11615,0.2
130.1162,0.032
130.11626,0.227
130.1163,0.288
130.11635,0.005
130.1164,-0.276
130.11646,-0.178
130.1165,-0.037
130.11655,0.066
130.1166,0.037
130.11665,-0.134
130.1167,0.159
130.11674,0.308
130.1168,0.186
130.11685,-0.085
130.1169,-0.198
130.11694,-0.083
130.117,-0.039
130.11705,-0.088
130.1171,-0.1
130.11716,-0.005
130.1172,0.098
130.11725,0.088
130.1173,0.056
130.11736,-0.09
130.1174,0.042
130.11745,0.173
130.1175,-0.081
130.11755,-0.212
130.1176,-0.103
130.11765,0.022
130.1177,0.029
130.11775,-0.078
130.1178,-0.137
130.11784,0.046
130.1179,0.232
130.11795,0.21
130.118,-0.007
130.11806,-0.115
130.1181,0.039
130.11815,0.129
130.1182,0.073
130.11826,-0.02
130.1183,0.093
130.11835,0.166
130.1184,0.183
130.11845,-0.002
130.1185,-0.081
130.11855,-0.059
130.1186,-0.056
130.11865,-0.259
130.1187,-0.249
130.11874,-0.107
130.1188,-0.046
130.11885,-0.117
130.1189,-0.186
130.11896,-0.09
130.119,0.095
130.11905,0.144
130.1191,-0.046
130.11916,-0.291
130.1192,-0.178
130.11925,0.291
130.1193,0.364
130.11935,0.056
130.1194,0.034
130.11945,0.154
130.1195,0.439
130.11955,0.288
130.1196,-0.076
130.11964,-0.371
130.1197,-0.261
130.11975,0.151
130.1198,-0.078
130.11984,-0.564
130.1199,-0.215
130.11995,0.537
130.12,0.518
130.12006,-0.278
130.1201,-0.588
130.12015,-0.1
130.1202,0.303
130.12025,0.088
130.1203,-0.276
130.12035,-0.178
130.1204,0.242
130.12045,0.435
130.1205,0.171
130.12054,-0.005
130.1206,0.115
130.12065,0.173
130.1207,-0.164
130.12074,-0.413
130.1208,-0.234
130.12085,0.017
130.1209,-0.005
130.12096,-0.159
130.121,-0.127
130.12105,0.046
130.1211,0.281
130.12115,0.168
130.1212,-0.034
130.12125,-0.039
130.1213,0.1
130.12135,0.063
130.1214,-0.042
130.12144,-0.056
130.1215,-0.017
130.12155,0.027
130.1216,0.029
130.12164,0.085
130.1217,0.076
130.12175,-0.068
130.1218,-0.154
130.12186,-0.178
130.1219,-0.12
130.12195,-0.042
130.122,-0.1
130.12206,-0.132
130.1221,0.042
130.12215,0.095
130.1222,0.132
130.12225,0.193
130.1223,0.142
130.12234,-0.042
130.1224,-0.095
130.12245,0.032
130.1225,0.239
130.12254,0.186
130.1226,0.068
130.12265,-0.005
130.1227,0.042
130.12276,0.056
130.1228,-0.039
130.12285,-0.115
130.1229,-0.142
130.12296,-0.142
130.123,-0.249
130.12305,-0.239
130.1231,-0.115
130.12315,0.007
130.1232,-0.015
130.12325,-0.076
130.1233,0.002
130.12335,0.205
130.1234,0.149
130.12344,-0.095
130.1235,-0.159
130.12355,-0.005
130.1236,0.303
130.12366,0.334
130.1237,0.154
130.12375,-0.186
130.1238,-0.032
130.12386,0.237
130.1239,0.288
130.12395,-0.015
130.124,-0.471
130.12405,-0.381
130.1241,0.107
130.12415,-0.09
130.1242,-0.376
130.12425,-0.168
130.1243,0.374
130.12434,0.366
130.1244,-0.002
130.12445,-0.354
130.1245,-0.146
130.12456,0.261
130.1246,0.161
130.12465,-0.205
130.1247,-0.239
130.12476,0.161
130.1248,0.293
130.12485,0.125
130.1249,0.007
130.12495,0.198
130.125,0.024
130.12505,-0.098
130.1251,-0.33
130.12515,-0.156
130.1252,0.129
130.12524,0.127
130.1253,0.027
130.12535,-0.037
130.1254,0.078
130.12544,0.22
130.1255,0.168
130.12555,0.168
130.1256,0.073
130.12566,-0.034
130.1257,-0.156
130.12575,-0.254
130.1258,-0.095
130.12585,0.044
130.1259,0.137
130.12595,0.007
130.126,-0.112
130.12605,-0.054
130.1261,-0.049
130.12614,-0.112
130.1262,-0.103
130.12625,-0.11
130.1263,-0.139
130.12634,-0.095
130.1264,-0.015
130.12645,0.046
130.1265,0.103
130.12656,0.186
130.1266,0.21
130.12665,0.227
130.1267,0.068
130.12675,-0.098
130.1268,-0.002
130.12685,0.144
130.1269,0.149
130.12695,0.0
130.127,0.0
130.12704,0.044
130.1271,0.0
130.12715,-0.012
130.1272,-0.037
130.12724,-0.022
130.1273,-0.015
130.12735,-0.127
130.1274,-0.188
130.12746,-0.144
130.1275,-0.007
130.12755,0.002
130.1276,-0.044
130.12766,0.044
130.1277,0.056
130.12775,0.068
130.1278,-0.049
130.12785,-0.12
130.1279,0.051
130.12794,0.225
130.128,0.137
130.12805,-0.034
130.1281,-0.039
130.12814,0.11
130.1282,0.239
130.12825,0.305
130.1283,-0.037
130.12836,-0.288
130.1284,-0.105
130.12845,0.125
130.1285,-0.149
130.12856,-0.291
130.1286,-0.005
130.12865,0.337
130.1287,0.144
130.12875,-0.154
130.1288,-0.31
130.12885,-0.088
130.1289,0.105
130.12895,-0.105
130.129,-0.364
130.12904,-0.144
130.1291,0.322
130.12915,0.344
130.1292,0.066
130.12926,0.081
130.1293,0.227
130.12935,0.181
130.1294,-0.166
130.12946,-0.374
130.1295,-0.129
130.12955,0.11
130.1296,0.037
130.12965,-0.078
130.1297,0.078
130.12975,0.303
130.1298,0.237
130.12985,0.078
130.1299,-0.02
130.12994,-0.015
130.13,0.054
130.13005,-0.088
130.1301,-0.288
130.13016,-0.173
130.1302,0.083
130.13025,0.127
130.1303,0.017
130.13036,-0.039
130.1304,-0.024
130.13045,-0.01
130.1305,-0.02
130.13055,-0.166
130.1306,-0.134
130.13065,0.0
130.1307,0.01
130.13075,-0.007
130.1308,0.063
130.13084,0.049
130.1309,0.054
130.13095,0.139
130.131,0.137
130.13104,0.0
130.1311,-0.076
130.13115,0.042
130.1312,0.112
130.13126,0.066
130.1313,0.012
130.13135,0.054
130.1314,0.078
130.13145,-0.076
130.1315,-0.117
130.13155,0.012
130.1316,0.054
130.13165,0.032
130.1317,-0.103
130.13174,-0.107
130.1318,0.039
130.13185,0.032
130.1319,-0.068
130.13194,-0.156
130.132,-0.139
130.13205,-0.032
130.1321,0.063
130.13216,-0.012
130.1322,-0.156
130.13225,-0.193
130.1323,0.09
130.13235,0.32
130.1324,0.149
130.13245,-0.149
130.1325,-0.042
130.13255,0.227
130.1326,0.305
130.13264,0.115
130.1327,-0.283
130.13275,-0.337
130.1328,-0.061
130.13284,0.144
130.1329,-0.188
130.13295,-0.454
130.133,-0.071
130.13306,0.229
130.1331,-0.01
130.13315,-0.422
130.1332,-0.276
130.13326,0.039
130.1333,0.1
130.13335,-0.168
130.1334,-0.32
130.13345,0.083
130.1335,0.452
130.13354,0.361
130.1336,0.078
130.13365,0.107
130.1337,0.171
130.13374,0.063
130.1338,-0.12
130.13385,-0.154
130.1339,0.042
130.13396,0.027
130.134,-0.017
130.13405,-0.093
130.1341,0.027
130.13416,0.171
130.1342,0.217
130.13425,-0.032
130.1343,-0.19
130.13435,0.002
130.1344,0.02
130.13445,-0.093
130.1345,-0.1
130.13455,0.063
130.1346,0.149
130.13464,-0.027
130.1347,-0.037
130.13475,0.105
130.1348,0.115
130.13486,-0.071
130.1349,-0.215
130.13495,-0.129
130.135,0.01
130.13506,-0.037
130.1351,-0.09
130.13515,0.0
130.1352,-0.005
130.13525,0.11
130.1353,0.083
130.13535,0.1
130.1354,0.105
130.13545,0.02
130.1355,0.088
130.13554,0.2
130.1356,0.161
130.13565,0.059
130.1357,0.046
130.13576,0.1
130.1358,0.134
130.13585,-0.022
130.1359,-0.081
130.13596,-0.049
130.136,0.022
130.13605,-0.083
130.1361,-0.291
130.13615,-0.269
130.1362,-0.117
130.13625,-0.071
130.1363,-0.139
130.13635,-0.164
130.1364,-0.01
130.13644,0.168
130.1365,0.129
130.13655,-0.042
130.1366,-0.044
130.13664,0.093
130.1367,0.247
130.13675,0.217
130.1368,0.156
130.13686,-0.085
130.1369,0.076
130.13695,0.32
130.137,0.266
130.13705,-0.059
130.1371,-0.315
130.13715,-0.193
130.1372,0.071
130.13725,-0.19
130.1373,-0.466
130.13734,-0.269
130.1374,0.251
130.13745,0.295
130.1375,-0.171
130.13754,-0.295
130.1376,-0.051
130.13765,0.273
130.1377,0.017
130.13776,-0.298
130.1378,-0.039
130.13785,0.344
130.1379,0.286
130.13795,0.042
130.138,0.066
130.13805,0.198
130.1381,0.105
130.13815,-0.146
130.1382,-0.32
130.13824,-0.239
130.1383,0.054
130.13835,0.071
130.1384,-0.088
130.13844,-0.037
130.1385,0.149
130.13855,0.195
130.1386,0.078
130.13866,-0.039
130.1387,0.032
130.13875,0.164
130.1388,0.059
130.13885,-0.142
130.1389,-0.139
130.13895,-0.012
130.139,0.056
130.13905,-0.024
130.1391,-0.186
130.13914,-0.144
130.1392,-0.103
130.13925,-0.098
130.1393,-0.227
130.13934,-0.251
130.1394,-0.178
130.13945,-0.088
130.1395,0.066
130.13956,0.034
130.1396,0.068
130.13965,0.125
130.1397,0.227
130.13976,0.276
130.1398,0.164
130.13985,0.042
130.1399,0.181
130.13995,0.217
130.14,0.085
130.14005,0.024
130.1401,-0.066
130.14015,0.068
130.1402,0.051
130.14024,-0.063
130.1403,-0.115
130.14035,-0.1
130.1404,-0.151
130.14046,-0.276
130.1405,-0.344
130.14055,-0.215
130.1406,-0.029
130.14066,0.017
130.1407,-0.107
130.14075,-0.186
130.1408,-0.039
130.14085,0.19
130.1409,0.112
130.14095,-0.083
130.141,-0.112
130.14105,0.029
130.1411,0.354
130.14114,0.271
130.1412,0.037
130.14125,-0.117
130.1413,0.02
130.14136,0.291
130.1414,0.017
130.14145,-0.342
130.1415,-0.322
130.14156,-0.129
130.1416,0.173
130.14165,-0.376
130.1417,-0.481
130.14175,0.149
130.1418,0.63
130.14185,0.105
130.1419,-0.344
130.14195,-0.188
130.142,0.212
130.14204,0.19
130.1421,-0.222
130.14215,-0.496
130.1422,-0.059
130.14224,0.371
130.1423,0.215
130.14235,-0.066
130.1424,0.029
130.14246,0.22
130.1425,0.193
130.14255,-0.149
130.1426,-0.361
130.14265,-0.22
130.1427,0.027
130.14275,0.215
130.1428,0.103
130.14285,0.103
130.1429,0.259
130.14294,0.22
130.143,0.022
130.14305,-0.012
130.1431,-0.012
130.14314,0.002
130.1432,-0.139
130.14325,-0.222
130.1433,-0.127
130.14336,0.015
130.1434,-0.044
130.14345,-0.159
130.1435,-0.11
130.14355,-0.007
130.1436,-0.073
130.14365,-0.186
130.1437,-0.095
130.14375,-0.105
130.1438,-0.095
130.14384,-0.049
130.1439,0.059
130.14395,0.059
130.144,0.068
130.14404,0.083
130.1441,0.166
130.14415,0.093
130.1442,-0.049
130.14426,-0.083
130.1443,-0.007
130.14435,0.063
130.1444,0.039
130.14445,0.015
130.1445,0.115
130.14455,0.193
130.1446,0.063
130.14465,-0.029
130.1447,-0.107
130.14474,-0.164
130.1448,-0.178
130.14485,-0.193
130.1449,-0.063
130.14494,0.0
130.145,-0.027
130.14505,-0.144
130.1451,-0.203
130.14516,-0.073
130.1452,0.129
130.14525,0.056
130.1453,-0.137
130.14536,-0.244
130.1454,-0.059
130.14545,0.237
130.1455,0.317
130.14555,0.139
130.1456,-0.034
130.14565,0.107
130.1457,0.378
130.14575,0.349
130.1458,-0.249
130.14584,-0.342
130.1459,-0.12
130.14595,0.225
130.146,-0.3
130.14606,-0.1
130.1461,0.168
130.14615,0.383
130.1462,0.156
130.14626,-0.476
130.1463,-0.381
130.14635,0.259
130.1464,0.234
130.14645,-0.295
130.1465,-0.603
130.14655,0.076
130.1466,0.603
130.14665,0.288
130.1467,-0.049
130.14674,-0.015
130.1468,0.325
130.14685,0.203
130.1469,-0.242
130.14696,-0.393
130.147,-0.059
130.14705,0.117
130.1471,-0.054
130.14716,-0.117
130.1472,0.049
130.14725,0.276
130.1473,0.269
130.14735,0.0
130.1474,-0.115
130.14745,-0.068
130.1475,-0.044
130.14755,-0.103
130.1476,-0.066
130.14764,0.117
130.1477,0.105
130.14775,-0.034
130.1478,-0.017
130.14784,0.127
